Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Channel,Postal Code,Product ID,Sales,Quantity,Unit Cost,,
3332,CA-2017-122595,12-14-2017,12-20-2017,Standard Class,GM-14455,Home Office,60653,TEC-AC-10000474,227.976,3,66.493,,
3333,CA-2017-122595,12-14-2017,12-20-2017,Standard Class,GM-14455,Home Office,60653,TEC-PH-10003095,52.68,3,10.975,,
3334,CA-2017-122595,12-14-2017,12-20-2017,Standard Class,GM-14455,Home Office,60653,FUR-FU-10002963,2.032,1,3.3528,,
5276,CA-2017-147333,12-14-2017,12-20-2017,Standard Class,KL-16555,Corporate,72701,TEC-AC-10004469,159.8,4,22.372,,
5277,CA-2017-147333,12-14-2017,12-20-2017,Standard Class,KL-16555,Corporate,72701,TEC-AC-10003038,44.75,5,7.2495,,
6439,US-2017-113992,12-14-2017,12-19-2017,Standard Class,LC-16885,Consumer,75023,FUR-TA-10000577,974.988,4,268.1217,,
6713,CA-2017-107629,12-14-2017,12-14-2017,Same Day,DB-13060,Consumer,60076,FUR-FU-10002298,266.352,6,93.2232,,
6714,CA-2017-107629,12-14-2017,12-14-2017,Same Day,DB-13060,Consumer,60076,FUR-FU-10004091,56.328,3,27.6946,,
6715,CA-2017-107629,12-14-2017,12-14-2017,Same Day,DB-13060,Consumer,60076,TEC-AC-10004510,39.264,3,14.724,,
6716,CA-2017-107629,12-14-2017,12-14-2017,Same Day,DB-13060,Consumer,60076,OFF-AR-10002987,95.232,6,11.7056,,
7698,CA-2017-151799,12-14-2017,12-18-2017,Standard Class,BF-11170,Home Office,1841,TEC-CO-10002313,1199.98,2,365.9939,,
7699,CA-2017-151799,12-14-2017,12-18-2017,Standard Class,BF-11170,Home Office,1841,OFF-ST-10002790,73.85,1,71.6345,,
7700,CA-2017-151799,12-14-2017,12-18-2017,Standard Class,BF-11170,Home Office,1841,OFF-SU-10001664,25.71,3,6.3418,,
7701,CA-2017-151799,12-14-2017,12-18-2017,Standard Class,BF-11170,Home Office,1841,OFF-FA-10001332,17.28,6,1.5264,,
7702,CA-2017-151799,12-14-2017,12-18-2017,Standard Class,BF-11170,Home Office,1841,FUR-TA-10003473,526.582,2,289.6201,,
6192,CA-2017-107986,12-13-2017,12-13-2017,Same Day,MW-18220,Consumer,98103,OFF-ST-10001325,31.44,3,7.6504,,
8779,CA-2017-135377,12-13-2017,12-18-2017,Standard Class,BP-11095,Corporate,10024,FUR-BO-10004015,287.976,3,93.5922,,
9682,CA-2017-122770,12-13-2017,12-18-2017,Standard Class,EP-13915,Consumer,94122,OFF-LA-10004559,8.64,3,1.4688,,
9683,CA-2017-122770,12-13-2017,12-18-2017,Standard Class,EP-13915,Consumer,94122,OFF-PA-10003172,38.88,6,3.3696,,
9684,CA-2017-122770,12-13-2017,12-18-2017,Standard Class,EP-13915,Consumer,94122,FUR-FU-10001473,201.04,8,18.3449,,
9685,CA-2017-122770,12-13-2017,12-18-2017,Standard Class,EP-13915,Consumer,94122,OFF-PA-10000232,12.96,2,3.3048,,
390,CA-2017-101798,12-11-2017,12-15-2017,Standard Class,MV-18190,Consumer,10009,OFF-BI-10000050,23.36,4,3.869,,
391,CA-2017-101798,12-11-2017,12-15-2017,Standard Class,MV-18190,Consumer,10009,TEC-AC-10001998,39.98,2,13.1934,,
1516,US-2017-160759,12-11-2017,12-17-2017,Standard Class,AI-10855,Consumer,19120,FUR-CH-10002961,63.686,1,72.784,,
4358,CA-2017-162565,12-11-2017,12-11-2017,Same Day,RR-19315,Consumer,60505,OFF-PA-10001937,10.368,2,3.3696,,
4359,CA-2017-162565,12-11-2017,12-11-2017,Same Day,RR-19315,Consumer,60505,FUR-FU-10004306,77.72,1,143.782,,
4360,CA-2017-162565,12-11-2017,12-11-2017,Same Day,RR-19315,Consumer,60505,FUR-CH-10003973,520.464,2,267.6672,,
6007,CA-2017-129581,12-11-2017,12-18-2017,Standard Class,KN-16390,Corporate,2740,TEC-PH-10001527,128.85,3,41.6615,,
6273,CA-2017-149706,12-11-2017,12-12-2017,First Class,AS-10285,Corporate,60067,TEC-AC-10001284,116.312,7,13.2928,,
6748,CA-2017-100230,12-11-2017,12-15-2017,Standard Class,AA-10375,Consumer,10035,OFF-BI-10002498,14.952,1,9.9057,,
6749,CA-2017-100230,12-11-2017,12-15-2017,Standard Class,AA-10375,Consumer,10035,OFF-PA-10002245,17.94,3,3.289,,
6750,CA-2017-100230,12-11-2017,12-15-2017,Standard Class,AA-10375,Consumer,10035,TEC-PH-10004522,116.98,2,43.8675,,
6990,CA-2017-165099,12-11-2017,12-13-2017,First Class,DK-13375,Consumer,79605,OFF-AP-10001634,1.392,2,2.5752,,
7345,CA-2017-168389,12-11-2017,12-17-2017,Standard Class,DV-13045,Corporate,32216,FUR-TA-10004289,721.875,6,190.3125,,
7346,CA-2017-168389,12-11-2017,12-17-2017,Standard Class,DV-13045,Corporate,32216,TEC-PH-10003555,73.568,4,22.5302,,
7347,CA-2017-168389,12-11-2017,12-17-2017,Standard Class,DV-13045,Corporate,32216,OFF-AR-10001958,13.584,1,12.2256,,
7348,CA-2017-168389,12-11-2017,12-17-2017,Standard Class,DV-13045,Corporate,32216,FUR-CH-10000225,64.784,1,76.931,,
9210,CA-2017-142776,12-11-2017,12-14-2017,Second Class,RS-19870,Home Office,52601,OFF-EN-10003160,7.28,1,3.7856,,
9211,CA-2017-142776,12-11-2017,12-14-2017,Second Class,RS-19870,Home Office,52601,OFF-BI-10002012,5.4,3,0.936,,
9488,US-2017-125213,12-11-2017,12-13-2017,First Class,NB-18655,Corporate,7501,OFF-FA-10001561,6.54,3,1.4606,,
9968,CA-2017-153871,12-11-2017,12-17-2017,Standard Class,RB-19435,Consumer,7060,OFF-BI-10004209,40.2,5,4.422,,
9969,CA-2017-153871,12-11-2017,12-17-2017,Standard Class,RB-19435,Consumer,7060,OFF-BI-10004600,735.98,2,202.3945,,
9970,CA-2017-153871,12-11-2017,12-17-2017,Standard Class,RB-19435,Consumer,7060,OFF-AP-10003622,22.75,7,2.3075,,
1058,CA-2017-167150,12-10-2017,12-17-2017,Standard Class,BP-11185,Corporate,92037,OFF-BI-10001097,19.936,4,3.1773,,
1059,CA-2017-167150,12-10-2017,12-17-2017,Standard Class,BP-11185,Corporate,92037,OFF-BI-10001597,65.568,2,21.3096,,
1318,CA-2017-157651,12-10-2017,12-14-2017,Standard Class,HA-14920,Consumer,19120,TEC-AC-10003116,14.2,1,10.8275,,
1509,CA-2017-108294,12-10-2017,12-10-2017,Same Day,LS-16975,Home Office,68104,OFF-BI-10004965,34.5,3,6.325,,
1517,CA-2017-148446,12-10-2017,12-14-2017,Second Class,MC-17845,Consumer,89031,FUR-TA-10004256,1669.6,4,388.182,,
1688,CA-2017-143798,12-10-2017,12-12-2017,First Class,AW-10840,Consumer,19140,OFF-PA-10000788,10.368,2,3.3696,,
1689,CA-2017-143798,12-10-2017,12-12-2017,First Class,AW-10840,Consumer,19140,FUR-FU-10004306,310.88,2,143.782,,
2336,CA-2017-152695,12-10-2017,12-10-2017,Same Day,CC-12220,Consumer,6824,OFF-EN-10004030,10.86,3,1.9186,,
2337,CA-2017-152695,12-10-2017,12-10-2017,Same Day,CC-12220,Consumer,6824,OFF-AP-10000026,426.79,7,43.2887,,
2773,CA-2017-158967,12-10-2017,12-12-2017,First Class,BT-11680,Consumer,33311,FUR-FU-10001940,19.104,3,4.4576,,
3246,US-2017-140907,12-10-2017,12-12-2017,Second Class,BP-11185,Corporate,98103,TEC-AC-10004510,49.08,3,14.724,,
3247,US-2017-140907,12-10-2017,12-12-2017,Second Class,BP-11185,Corporate,98103,OFF-ST-10000060,324.9,5,57.1824,,
3248,US-2017-140907,12-10-2017,12-12-2017,Second Class,BP-11185,Corporate,98103,OFF-AR-10000799,18.24,3,4.3168,,
3526,CA-2017-148922,12-10-2017,12-15-2017,Second Class,SU-20665,Home Office,39212,TEC-AC-10001838,599.97,3,113.9943,,
3527,CA-2017-148922,12-10-2017,12-15-2017,Second Class,SU-20665,Home Office,39212,TEC-PH-10000148,38.97,3,12.7302,,
3528,CA-2017-148922,12-10-2017,12-15-2017,Second Class,SU-20665,Home Office,39212,OFF-BI-10003476,45.84,8,2.9796,,
4353,CA-2017-107748,12-10-2017,12-12-2017,Second Class,AG-10330,Consumer,95207,TEC-PH-10003215,95.84,4,15.2745,,
4354,CA-2017-107748,12-10-2017,12-12-2017,Second Class,AG-10330,Consumer,95207,OFF-PA-10002005,12.96,2,3.3696,,
6909,US-2017-135503,12-10-2017,12-15-2017,Standard Class,JE-16165,Corporate,29406,FUR-FU-10002364,14.76,2,5.2398,,
9410,US-2017-110149,12-10-2017,12-13-2017,First Class,WB-21850,Consumer,19143,OFF-BI-10000014,3.273,1,5.7823,,
9411,US-2017-110149,12-10-2017,12-13-2017,First Class,WB-21850,Consumer,19143,FUR-FU-10001475,87.92,5,14.5068,,
76,US-2017-118038,12-9-2017,12-11-2017,First Class,KB-16600,Corporate,77041,OFF-BI-10004182,1.248,3,1.0608,,
77,US-2017-118038,12-9-2017,12-11-2017,First Class,KB-16600,Corporate,77041,FUR-FU-10000260,9.708,3,5.1776,,
78,US-2017-118038,12-9-2017,12-11-2017,First Class,KB-16600,Corporate,77041,OFF-ST-10000615,27.24,3,8.172,,
206,CA-2017-108329,12-9-2017,12-14-2017,Standard Class,LE-16810,Consumer,90604,TEC-PH-10001918,444.768,4,100.0728,,
269,US-2017-145366,12-9-2017,12-13-2017,Standard Class,CA-12310,Corporate,45231,OFF-ST-10004180,37.208,1,44.6496,,
270,US-2017-145366,12-9-2017,12-13-2017,Standard Class,CA-12310,Corporate,45231,OFF-EN-10004386,57.576,3,11.995,,
1469,CA-2017-139199,12-9-2017,12-13-2017,Standard Class,DK-12835,Corporate,48234,FUR-CH-10000847,872.94,3,215.3252,,
1470,CA-2017-139199,12-9-2017,12-13-2017,Standard Class,DK-12835,Corporate,48234,OFF-BI-10003982,41.54,2,11.0081,,
1471,CA-2017-139199,12-9-2017,12-13-2017,Standard Class,DK-12835,Corporate,48234,OFF-PA-10001293,12.96,2,3.3696,,
1691,CA-2017-129833,12-9-2017,12-15-2017,Standard Class,HF-14995,Consumer,46203,OFF-PA-10000575,33.45,5,3.6126,,
1692,CA-2017-129833,12-9-2017,12-15-2017,Standard Class,HF-14995,Consumer,46203,OFF-BI-10004182,10.4,5,1.0608,,
3596,CA-2017-148012,12-9-2017,12-15-2017,Standard Class,KM-16225,Corporate,19143,OFF-AR-10004757,2.624,1,2.1976,,
3651,CA-2017-109960,12-9-2017,12-11-2017,Second Class,DB-13210,Consumer,48234,TEC-AC-10004859,104.88,6,10.488,,
3652,CA-2017-109960,12-9-2017,12-11-2017,Second Class,DB-13210,Consumer,48234,OFF-AR-10001860,34.7,5,4.4416,,
3653,CA-2017-109960,12-9-2017,12-11-2017,Second Class,DB-13210,Consumer,48234,OFF-BI-10001636,33.72,4,4.5522,,
3654,CA-2017-109960,12-9-2017,12-11-2017,Second Class,DB-13210,Consumer,48234,OFF-PA-10000349,14.94,3,2.6394,,
4211,CA-2017-109715,12-9-2017,12-14-2017,Standard Class,AH-10585,Consumer,60623,OFF-PA-10004965,15.984,2,5.4945,,
4291,CA-2017-102407,12-9-2017,12-13-2017,Second Class,AT-10435,Home Office,90004,OFF-AR-10000122,11.16,2,4.185,,
4292,CA-2017-102407,12-9-2017,12-13-2017,Second Class,AT-10435,Home Office,90004,FUR-TA-10003748,896.328,9,97.1022,,
4293,CA-2017-102407,12-9-2017,12-13-2017,Second Class,AT-10435,Home Office,90004,OFF-AP-10001394,189,1,120.96,,
5351,US-2017-103814,12-9-2017,12-16-2017,Standard Class,LH-16900,Consumer,60068,OFF-PA-10001019,143.856,9,10.5894,,
6771,CA-2017-139402,12-9-2017,12-13-2017,Standard Class,NC-18535,Corporate,85023,OFF-PA-10004359,419.4,5,54.522,,
6772,CA-2017-139402,12-9-2017,12-13-2017,Standard Class,NC-18535,Corporate,85023,OFF-BI-10000279,13.005,3,7.6585,,
7014,CA-2017-141201,12-9-2017,12-11-2017,Second Class,DB-12910,Home Office,93905,FUR-BO-10001519,148.257,3,44.1864,,
7515,US-2017-167920,12-9-2017,12-12-2017,Second Class,JL-15835,Consumer,40475,OFF-BI-10004236,29.36,2,7.9272,,
7516,US-2017-167920,12-9-2017,12-12-2017,Second Class,JL-15835,Consumer,40475,OFF-AP-10000159,214.9,5,30.5158,,
7517,US-2017-167920,12-9-2017,12-12-2017,Second Class,JL-15835,Consumer,40475,OFF-BI-10003274,15.92,4,2.1094,,
7518,US-2017-167920,12-9-2017,12-12-2017,Second Class,JL-15835,Consumer,40475,TEC-AC-10001013,146.45,5,19.6243,,
7519,US-2017-167920,12-9-2017,12-12-2017,Second Class,JL-15835,Consumer,40475,OFF-ST-10004963,15.14,1,14.5344,,
7520,US-2017-167920,12-9-2017,12-12-2017,Second Class,JL-15835,Consumer,40475,OFF-LA-10004409,5.76,2,1.5552,,
7521,US-2017-167920,12-9-2017,12-12-2017,Second Class,JL-15835,Consumer,40475,TEC-CO-10001046,1399.98,2,384.9945,,
8586,US-2017-132927,12-9-2017,12-15-2017,Standard Class,RD-19720,Consumer,19134,OFF-BI-10001116,11.088,7,2.7456,,
9768,CA-2017-102659,12-9-2017,12-15-2017,Standard Class,LW-17215,Consumer,49505,OFF-BI-10000088,54.9,5,5.5998,,
406,CA-2017-117457,12-8-2017,12-12-2017,Standard Class,KH-16510,Consumer,94110,TEC-AC-10000158,179.95,5,28.4321,,
407,CA-2017-117457,12-8-2017,12-12-2017,Standard Class,KH-16510,Consumer,94110,TEC-CO-10004115,1199.976,3,254.9949,,
408,CA-2017-117457,12-8-2017,12-12-2017,Standard Class,KH-16510,Consumer,94110,OFF-PA-10003724,27.15,5,2.7693,,
409,CA-2017-117457,12-8-2017,12-12-2017,Standard Class,KH-16510,Consumer,94110,FUR-TA-10002041,1004.024,7,159.5681,,
410,CA-2017-117457,12-8-2017,12-12-2017,Standard Class,KH-16510,Consumer,94110,OFF-PA-10002893,9.68,1,5.0336,,
411,CA-2017-117457,12-8-2017,12-12-2017,Standard Class,KH-16510,Consumer,94110,OFF-LA-10003766,28.35,9,1.638,,
412,CA-2017-117457,12-8-2017,12-12-2017,Standard Class,KH-16510,Consumer,94110,OFF-PA-10001970,55.98,1,28.5498,,
413,CA-2017-117457,12-8-2017,12-12-2017,Standard Class,KH-16510,Consumer,94110,FUR-BO-10001972,1336.829,13,100.4134,,
414,CA-2017-117457,12-8-2017,12-12-2017,Standard Class,KH-16510,Consumer,94110,FUR-CH-10003956,113.568,2,66.0114,,
1168,CA-2017-145226,12-8-2017,12-10-2017,Second Class,DL-13315,Consumer,10035,FUR-FU-10004952,109.48,2,37.7706,,
1169,CA-2017-145226,12-8-2017,12-10-2017,Second Class,DL-13315,Consumer,10035,OFF-ST-10004123,272.94,3,90.98,,
1170,CA-2017-145226,12-8-2017,12-10-2017,Second Class,DL-13315,Consumer,10035,OFF-PA-10003172,19.44,3,3.3696,,
1171,CA-2017-145226,12-8-2017,12-10-2017,Second Class,DL-13315,Consumer,10035,OFF-ST-10002352,31.92,4,5.9052,,
3431,CA-2017-148264,12-8-2017,12-9-2017,First Class,LF-17185,Consumer,90301,OFF-ST-10003327,29.79,3,7.0503,,
3432,CA-2017-148264,12-8-2017,12-9-2017,First Class,LF-17185,Consumer,90301,FUR-FU-10002703,128.9,2,56.716,,
3433,CA-2017-148264,12-8-2017,12-9-2017,First Class,LF-17185,Consumer,90301,OFF-PA-10003651,60.12,9,3.4736,,
4953,CA-2017-117926,12-8-2017,12-12-2017,Second Class,AS-10225,Corporate,94109,OFF-AP-10002670,69.48,1,48.636,,
5408,CA-2017-108854,12-8-2017,12-14-2017,Standard Class,DM-13345,Corporate,94109,OFF-PA-10003022,87.92,4,11.8692,,
5409,CA-2017-108854,12-8-2017,12-14-2017,Standard Class,DM-13345,Corporate,94109,OFF-BI-10002854,22.424,1,14.015,,
5410,CA-2017-108854,12-8-2017,12-14-2017,Standard Class,DM-13345,Corporate,94109,OFF-BI-10001670,90.48,3,18.85,,
5411,CA-2017-108854,12-8-2017,12-14-2017,Standard Class,DM-13345,Corporate,94109,OFF-ST-10001837,42.76,1,31.6424,,
5728,CA-2017-117324,12-8-2017,12-13-2017,Standard Class,JP-15520,Consumer,53711,TEC-AC-10003023,178.11,3,48.6834,,
5729,CA-2017-117324,12-8-2017,12-13-2017,Standard Class,JP-15520,Consumer,53711,OFF-AP-10003590,1089.75,3,261.54,,
5730,CA-2017-117324,12-8-2017,12-13-2017,Standard Class,JP-15520,Consumer,53711,OFF-LA-10003510,61.06,2,16.4862,,
5731,CA-2017-117324,12-8-2017,12-13-2017,Standard Class,JP-15520,Consumer,53711,FUR-BO-10003159,459.92,4,104.6318,,
5732,CA-2017-117324,12-8-2017,12-13-2017,Standard Class,JP-15520,Consumer,53711,OFF-PA-10002713,27.52,4,3.7152,,
7821,CA-2017-152436,12-8-2017,12-10-2017,Second Class,CW-11905,Home Office,2920,OFF-ST-10000036,592.74,6,72.1167,,
8109,US-2017-167570,12-8-2017,12-15-2017,Standard Class,EG-13900,Consumer,19140,FUR-CH-10003396,215.544,4,68.5122,,
8739,US-2017-131961,12-8-2017,12-11-2017,First Class,MJ-17740,Consumer,19140,OFF-AR-10004441,13.248,4,2.4012,,
8740,US-2017-131961,12-8-2017,12-11-2017,First Class,MJ-17740,Consumer,19140,TEC-PH-10001924,83.988,2,52.4925,,
566,CA-2017-137099,12-7-2017,12-10-2017,First Class,FP-14320,Consumer,90008,TEC-PH-10002496,374.376,3,109.193,,
3897,CA-2017-134285,12-7-2017,12-12-2017,Standard Class,DS-13180,Corporate,78207,OFF-FA-10000611,3.552,3,0.7696,,
3898,CA-2017-134285,12-7-2017,12-12-2017,Standard Class,DS-13180,Corporate,78207,OFF-PA-10000304,15.552,3,3.3696,,
3900,CA-2017-157980,12-7-2017,12-9-2017,First Class,SH-20395,Consumer,43615,TEC-AC-10002567,127.984,2,51.1936,,
4319,US-2017-136189,12-7-2017,12-11-2017,Standard Class,DC-13285,Consumer,23223,FUR-FU-10000175,82.38,6,9.4737,,
4992,US-2017-122714,12-7-2017,12-13-2017,Standard Class,HG-14965,Corporate,60653,OFF-BI-10001120,1889.99,5,963.8949,,
7855,CA-2017-135587,12-7-2017,12-12-2017,Standard Class,BH-11710,Consumer,39401,OFF-AP-10004540,320.64,4,57.7152,,
7856,CA-2017-135587,12-7-2017,12-12-2017,Standard Class,BH-11710,Consumer,39401,TEC-AC-10001266,52,4,7.15,,
9769,CA-2017-142328,12-7-2017,12-14-2017,Standard Class,TC-21535,Home Office,94122,OFF-PA-10000380,50.04,6,4.17,,
6906,US-2017-149006,12-6-2017,12-8-2017,Second Class,BN-11470,Corporate,94513,OFF-ST-10003221,10.68,1,7.7964,,
674,CA-2017-130351,12-5-2017,12-8-2017,First Class,RB-19570,Consumer,47201,OFF-AP-10004532,61.44,3,14.9504,,
675,CA-2017-130351,12-5-2017,12-8-2017,First Class,RB-19570,Consumer,47201,OFF-PA-10002137,38.9,5,4.279,,
676,CA-2017-130351,12-5-2017,12-8-2017,First Class,RB-19570,Consumer,47201,TEC-AC-10003832,99.39,3,19.5467,,
1925,CA-2017-126865,12-5-2017,12-7-2017,Second Class,NP-18325,Consumer,92024,OFF-PA-10003039,92.94,3,17.039,,
2235,CA-2017-104066,12-5-2017,12-10-2017,Standard Class,QJ-19255,Corporate,05408,TEC-AC-10001013,205.03,7,19.6243,,
3179,CA-2017-105235,12-5-2017,12-11-2017,Standard Class,SM-20950,Corporate,10011,FUR-FU-10001487,20.94,3,4.9558,,
3180,CA-2017-105235,12-5-2017,12-11-2017,Standard Class,SM-20950,Corporate,10011,FUR-FU-10000521,58.68,2,20.2446,,
3181,CA-2017-105235,12-5-2017,12-11-2017,Standard Class,SM-20950,Corporate,10011,OFF-AP-10001271,254.9,5,37.2154,,
3434,CA-2017-131212,12-5-2017,12-9-2017,Standard Class,AB-10165,Consumer,98006,OFF-BI-10001617,24.816,3,5.4802,,
3435,CA-2017-131212,12-5-2017,12-9-2017,Standard Class,AB-10165,Consumer,98006,OFF-BI-10000145,14.976,6,1.5912,,
7324,US-2017-126053,12-5-2017,12-8-2017,First Class,CS-11950,Consumer,10024,FUR-FU-10001934,41.96,2,15.5252,,
7325,US-2017-126053,12-5-2017,12-8-2017,First Class,CS-11950,Consumer,10024,OFF-LA-10003766,9.45,3,1.638,,
9525,CA-2017-156958,12-5-2017,12-6-2017,First Class,PB-18805,Home Office,98115,OFF-BI-10001524,83.92,5,10.9096,,
9526,CA-2017-156958,12-5-2017,12-6-2017,First Class,PB-18805,Home Office,98115,FUR-FU-10003268,199.9,5,31.984,,
9527,CA-2017-156958,12-5-2017,12-6-2017,First Class,PB-18805,Home Office,98115,TEC-PH-10000148,31.176,3,12.7302,,
9528,CA-2017-156958,12-5-2017,12-6-2017,First Class,PB-18805,Home Office,98115,OFF-BI-10001543,172.752,6,18.7148,,
9529,CA-2017-156958,12-5-2017,12-6-2017,First Class,PB-18805,Home Office,98115,OFF-BI-10002071,9.296,2,3.1374,,
9608,CA-2017-117128,12-5-2017,12-8-2017,Second Class,BF-11080,Consumer,10024,OFF-PA-10000007,21.6,6,1.944,,
9609,CA-2017-117128,12-5-2017,12-8-2017,Second Class,BF-11080,Consumer,10024,OFF-LA-10000248,11.07,3,1.9557,,
2691,CA-2017-156412,12-4-2017,12-8-2017,Standard Class,CM-12160,Consumer,19134,OFF-BI-10004364,5.346,3,3.267,,
2977,CA-2017-139773,12-4-2017,12-4-2017,Same Day,DV-13045,Corporate,19143,FUR-CH-10001797,188.552,7,27.3208,,
5518,CA-2017-117667,12-4-2017,12-9-2017,Standard Class,MS-17980,Corporate,19134,FUR-CH-10004540,239.96,10,25.0244,,
5519,CA-2017-117667,12-4-2017,12-9-2017,Standard Class,MS-17980,Corporate,19134,FUR-FU-10004093,54.768,2,23.961,,
5520,CA-2017-117667,12-4-2017,12-9-2017,Standard Class,MS-17980,Corporate,19134,OFF-AR-10000716,13.392,3,3.4038,,
5521,CA-2017-117667,12-4-2017,12-9-2017,Standard Class,MS-17980,Corporate,19134,OFF-PA-10002709,23.92,5,3.0498,,
5522,CA-2017-117667,12-4-2017,12-9-2017,Standard Class,MS-17980,Corporate,19134,TEC-AC-10000580,255.968,4,71.1911,,
6123,CA-2017-152660,12-4-2017,12-9-2017,Standard Class,CB-12415,Consumer,60610,OFF-ST-10000532,61.568,2,28.4752,,
6532,US-2017-107384,12-4-2017,12-8-2017,Standard Class,TP-21130,Consumer,55901,OFF-AR-10001315,8.8,5,1.2496,,
6533,US-2017-107384,12-4-2017,12-8-2017,Standard Class,TP-21130,Consumer,55901,TEC-AC-10004595,142.8,1,112.812,,
6534,US-2017-107384,12-4-2017,12-8-2017,Standard Class,TP-21130,Consumer,55901,TEC-AC-10001539,399.95,5,51.1936,,
7293,CA-2017-109183,12-4-2017,12-9-2017,Standard Class,LR-16915,Consumer,37211,TEC-MA-10001856,649,2,460.79,,
7392,CA-2017-160031,12-4-2017,12-7-2017,Second Class,LT-16765,Consumer,45014,OFF-PA-10000241,74.352,3,17.039,,
8391,CA-2017-153227,12-4-2017,12-6-2017,First Class,CS-12250,Corporate,90032,OFF-PA-10001838,11.76,2,2.9988,,
8519,CA-2017-118003,12-4-2017,12-10-2017,Standard Class,DO-13645,Consumer,7501,FUR-FU-10002506,12.99,1,11.4312,,
8520,CA-2017-118003,12-4-2017,12-10-2017,Standard Class,DO-13645,Consumer,7501,FUR-CH-10003817,182.22,3,45.555,,
8521,CA-2017-118003,12-4-2017,12-10-2017,Standard Class,DO-13645,Consumer,7501,FUR-CH-10004860,302.94,3,94.9212,,
9071,CA-2017-147550,12-4-2017,12-5-2017,First Class,KE-16420,Corporate,19134,FUR-FU-10001918,11.352,3,2.8853,,
2463,CA-2017-148691,12-3-2017,12-9-2017,Standard Class,CS-12460,Consumer,10009,OFF-BI-10001524,83.92,5,10.9096,,
2464,CA-2017-148691,12-3-2017,12-9-2017,Standard Class,CS-12460,Consumer,10009,OFF-BI-10001553,14.624,2,4.7528,,
2465,CA-2017-148691,12-3-2017,12-9-2017,Standard Class,CS-12460,Consumer,10009,TEC-PH-10000576,136.99,1,100.0027,,
2466,CA-2017-148691,12-3-2017,12-9-2017,Standard Class,CS-12460,Consumer,10009,OFF-LA-10001317,3.15,1,1.638,,
2675,CA-2017-136875,12-3-2017,12-3-2017,Same Day,TC-21295,Consumer,92024,OFF-PA-10000357,166.44,3,28.8496,,
3465,CA-2017-128699,12-3-2017,12-5-2017,Second Class,ND-18370,Consumer,32216,TEC-AC-10001990,47.992,1,40.7932,,
4566,US-2017-149510,12-3-2017,12-10-2017,Standard Class,MC-17575,Consumer,28314,OFF-AP-10002350,45.216,3,13.5648,,
4567,US-2017-149510,12-3-2017,12-10-2017,Standard Class,MC-17575,Consumer,28314,OFF-BI-10004233,28.782,6,8.3148,,
4568,US-2017-149510,12-3-2017,12-10-2017,Standard Class,MC-17575,Consumer,28314,OFF-PA-10001892,24.448,4,3.8964,,
4717,CA-2017-143126,12-3-2017,12-7-2017,Second Class,CM-12655,Home Office,98115,FUR-TA-10002958,521.96,2,216.6134,,
7537,CA-2017-103415,12-3-2017,12-8-2017,Standard Class,MV-17485,Consumer,77041,FUR-FU-10000820,13.592,2,13.9318,,
7762,CA-2017-123071,12-3-2017,12-6-2017,First Class,CC-12550,Consumer,75023,OFF-PA-10003729,10.368,2,3.3696,,
7881,CA-2017-118017,12-3-2017,12-6-2017,Second Class,LC-16870,Consumer,80229,OFF-AR-10003856,13.344,6,2.0572,,
7882,CA-2017-118017,12-3-2017,12-6-2017,Second Class,LC-16870,Consumer,80229,TEC-AC-10002006,76.752,6,11.0331,,
7883,CA-2017-118017,12-3-2017,12-6-2017,Second Class,LC-16870,Consumer,80229,TEC-AC-10002006,102.336,8,11.0331,,
7884,CA-2017-118017,12-3-2017,12-6-2017,Second Class,LC-16870,Consumer,80229,OFF-PA-10002246,10.32,2,3.2895,,
7885,CA-2017-118017,12-3-2017,12-6-2017,Second Class,LC-16870,Consumer,80229,OFF-SU-10004782,47.32,7,5.915,,
7886,CA-2017-118017,12-3-2017,12-6-2017,Second Class,LC-16870,Consumer,80229,FUR-FU-10004351,23.376,3,5.4544,,
7887,CA-2017-118017,12-3-2017,12-6-2017,Second Class,LC-16870,Consumer,80229,FUR-FU-10004270,16.72,5,2.6752,,
7888,CA-2017-118017,12-3-2017,12-6-2017,Second Class,LC-16870,Consumer,80229,FUR-FU-10004053,16.192,1,11.5368,,
1753,CA-2017-116715,12-2-2017,12-5-2017,First Class,VW-21775,Corporate,94122,OFF-ST-10004340,559.62,9,45.3914,,
1754,CA-2017-116715,12-2-2017,12-5-2017,First Class,VW-21775,Corporate,94122,OFF-PA-10004475,109.92,2,28.0296,,
